meta__row_id,meta__record_id,time_index,event_step,meta__asset_id,meta__run_id,machine_status,anomaly_flag,baseline_flag,baseline_score,plot_order_index,event_time
136618,16023009910043549704,136618,136618,asset__001,run__001,NORMAL,0,1,0.5906096411576072,136618,2018-07-04 20:58:00+00:00
136619,4997481067466939602,136619,136619,asset__001,run__001,NORMAL,0,1,0.5928669866312825,136619,2018-07-04 20:59:00+00:00
136620,10700002068145507115,136620,136620,asset__001,run__001,NORMAL,0,1,0.5840009453035225,136620,2018-07-04 21:00:00+00:00
136621,1602789714425509508,136621,136621,asset__001,run__001,NORMAL,0,1,0.5840009453035225,136621,2018-07-04 21:01:00+00:00
136622,9090339213312201513,136622,136622,asset__001,run__001,NORMAL,0,1,0.5794793982608841,136622,2018-07-04 21:02:00+00:00
136623,2427943834599996745,136623,136623,asset__001,run__001,NORMAL,0,1,0.5833255892768837,136623,2018-07-04 21:03:00+00:00
136624,13818251940050377066,136624,136624,asset__001,run__001,NORMAL,0,1,0.5820051919078607,136624,2018-07-04 21:04:00+00:00
136625,16452532586262733892,136625,136625,asset__001,run__001,NORMAL,0,1,0.5841397553205111,136625,2018-07-04 21:05:00+00:00
136626,15759023155457467775,136626,136626,asset__001,run__001,NORMAL,0,1,0.5836035032329012,136626,2018-07-04 21:06:00+00:00
136627,9964673472574008235,136627,136627,asset__001,run__001,NORMAL,0,1,0.5786049754615343,136627,2018-07-04 21:07:00+00:00
136628,6762431860312966436,136628,136628,asset__001,run__001,NORMAL,0,1,0.5800017555031978,136628,2018-07-04 21:08:00+00:00
136629,7683100190395041307,136629,136629,asset__001,run__001,NORMAL,0,1,0.5806760996028747,136629,2018-07-04 21:09:00+00:00
136630,1504982789035053048,136630,136630,asset__001,run__001,NORMAL,0,1,0.5776641174508733,136630,2018-07-04 21:10:00+00:00
136631,15761857460328991741,136631,136631,asset__001,run__001,NORMAL,0,1,0.5792553341187078,136631,2018-07-04 21:11:00+00:00
136632,13044837549649570318,136632,136632,asset__001,run__001,NORMAL,0,1,0.5805058285029169,136632,2018-07-04 21:12:00+00:00
136633,15680596873393266049,136633,136633,asset__001,run__001,NORMAL,0,1,0.5823845545785069,136633,2018-07-04 21:13:00+00:00
136634,11940653028449637176,136634,136634,asset__001,run__001,NORMAL,0,1,0.5833423018420013,136634,2018-07-04 21:14:00+00:00
136635,10626424656824870770,136635,136635,asset__001,run__001,NORMAL,0,1,0.5813504808177127,136635,2018-07-04 21:15:00+00:00
136636,10039409190695933193,136636,136636,asset__001,run__001,NORMAL,0,1,0.5732097764222606,136636,2018-07-04 21:16:00+00:00
136637,18355990779027885533,136637,136637,asset__001,run__001,NORMAL,0,1,0.5736776325302366,136637,2018-07-04 21:17:00+00:00
136638,8297390065653209286,136638,136638,asset__001,run__001,NORMAL,0,1,0.5736302120727625,136638,2018-07-04 21:18:00+00:00
136639,10520318098765900273,136639,136639,asset__001,run__001,NORMAL,0,1,0.561931240247365,136639,2018-07-04 21:19:00+00:00
136640,8127056308740823268,136640,136640,asset__001,run__001,NORMAL,0,1,0.5688284264874118,136640,2018-07-04 21:20:00+00:00
136641,3963563038864949375,136641,136641,asset__001,run__001,NORMAL,0,1,0.5684448295207478,136641,2018-07-04 21:21:00+00:00
136642,449679858122216675,136642,136642,asset__001,run__001,NORMAL,0,1,0.5691008360138557,136642,2018-07-04 21:22:00+00:00
136643,7241715034776333878,136643,136643,asset__001,run__001,NORMAL,0,1,0.5628017537772301,136643,2018-07-04 21:23:00+00:00
136644,4382586747451987884,136644,136644,asset__001,run__001,NORMAL,0,1,0.55730629982284,136644,2018-07-04 21:24:00+00:00
136645,16891007601358830116,136645,136645,asset__001,run__001,NORMAL,0,1,0.5526435130150065,136645,2018-07-04 21:25:00+00:00
136646,10578795382588626750,136646,136646,asset__001,run__001,NORMAL,0,1,0.5577259437011154,136646,2018-07-04 21:26:00+00:00
136647,1633275155280997489,136647,136647,asset__001,run__001,NORMAL,0,1,0.5596103530692446,136647,2018-07-04 21:27:00+00:00
136648,10349665585631588610,136648,136648,asset__001,run__001,NORMAL,0,1,0.5597440870939191,136648,2018-07-04 21:28:00+00:00
136649,4798258681406596082,136649,136649,asset__001,run__001,NORMAL,0,1,0.5673604450745832,136649,2018-07-04 21:29:00+00:00
136650,5879072089537739126,136650,136650,asset__001,run__001,NORMAL,0,1,0.5646655288657727,136650,2018-07-04 21:30:00+00:00
136651,15024001860205936703,136651,136651,asset__001,run__001,NORMAL,0,1,0.5733516247792739,136651,2018-07-04 21:31:00+00:00
136652,1519431694428611010,136652,136652,asset__001,run__001,NORMAL,0,1,0.5652967945189011,136652,2018-07-04 21:32:00+00:00
136653,7180775559719374996,136653,136653,asset__001,run__001,NORMAL,0,1,0.5734372575237652,136653,2018-07-04 21:33:00+00:00
136654,17616347532702821626,136654,136654,asset__001,run__001,NORMAL,0,1,0.5673697185988202,136654,2018-07-04 21:34:00+00:00
136655,6180434745733764257,136655,136655,asset__001,run__001,NORMAL,0,1,0.5697924538828695,136655,2018-07-04 21:35:00+00:00
136656,3149757840720597334,136656,136656,asset__001,run__001,NORMAL,0,1,0.5670057085157156,136656,2018-07-04 21:36:00+00:00
136657,2764272768949313458,136657,136657,asset__001,run__001,NORMAL,0,1,0.5609308729309019,136657,2018-07-04 21:37:00+00:00
136658,6078094850235451687,136658,136658,asset__001,run__001,NORMAL,0,1,0.5609395990744533,136658,2018-07-04 21:38:00+00:00
136659,6413476720500145422,136659,136659,asset__001,run__001,NORMAL,0,1,0.5603221211219216,136659,2018-07-04 21:39:00+00:00
136660,3745877459404657262,136660,136660,asset__001,run__001,NORMAL,0,1,0.5626142261451837,136660,2018-07-04 21:40:00+00:00
136661,7377461298972612338,136661,136661,asset__001,run__001,NORMAL,0,1,0.5613485314257564,136661,2018-07-04 21:41:00+00:00
136662,2210769303952393119,136662,136662,asset__001,run__001,NORMAL,0,1,0.5546466243005299,136662,2018-07-04 21:42:00+00:00
136663,10093812179381108914,136663,136663,asset__001,run__001,NORMAL,0,1,0.5557492248843264,136663,2018-07-04 21:43:00+00:00
136664,13370196235056391557,136664,136664,asset__001,run__001,NORMAL,0,1,0.5611839545470372,136664,2018-07-04 21:44:00+00:00
136665,10614110315055573218,136665,136665,asset__001,run__001,NORMAL,0,1,0.561614710403958,136665,2018-07-04 21:45:00+00:00
136666,4741211884222086906,136666,136666,asset__001,run__001,NORMAL,0,1,0.560421825306714,136666,2018-07-04 21:46:00+00:00
136750,14468184788875062535,136750,136750,asset__001,run__001,NORMAL,0,1,0.5636687127581489,136750,2018-07-04 23:10:00+00:00
136751,10925107040241412775,136751,136751,asset__001,run__001,NORMAL,0,1,0.572950232784834,136751,2018-07-04 23:11:00+00:00
136752,17198929397147517388,136752,136752,asset__001,run__001,NORMAL,0,1,0.5663953693560434,136752,2018-07-04 23:12:00+00:00
136753,8239331175344508194,136753,136753,asset__001,run__001,NORMAL,0,1,0.5678477269460351,136753,2018-07-04 23:13:00+00:00
136754,14165624532139429731,136754,136754,asset__001,run__001,NORMAL,0,1,0.565498437942175,136754,2018-07-04 23:14:00+00:00
136755,17593474856661671910,136755,136755,asset__001,run__001,NORMAL,0,1,0.5658476963163617,136755,2018-07-04 23:15:00+00:00
136756,9830829458574616163,136756,136756,asset__001,run__001,NORMAL,0,1,0.5611968871180224,136756,2018-07-04 23:16:00+00:00
136757,424828571728749405,136757,136757,asset__001,run__001,NORMAL,0,1,0.5606669343531636,136757,2018-07-04 23:17:00+00:00
136758,10110118481294431579,136758,136758,asset__001,run__001,NORMAL,0,1,0.5652791840976429,136758,2018-07-04 23:18:00+00:00
136759,4108910593258543779,136759,136759,asset__001,run__001,NORMAL,0,1,0.5668719231812157,136759,2018-07-04 23:19:00+00:00
136760,9572169991255506250,136760,136760,asset__001,run__001,NORMAL,0,1,0.5616134461073855,136760,2018-07-04 23:20:00+00:00
136761,18057492214644967720,136761,136761,asset__001,run__001,NORMAL,0,1,0.5623188521535551,136761,2018-07-04 23:21:00+00:00
136762,479849665049338955,136762,136762,asset__001,run__001,NORMAL,0,1,0.5561084578629548,136762,2018-07-04 23:22:00+00:00
136770,9635978336090106373,136770,136770,asset__001,run__001,NORMAL,0,1,0.55392351949969,136770,2018-07-04 23:30:00+00:00
136796,4722380628707669312,136796,136796,asset__001,run__001,NORMAL,0,1,0.5546530760990902,136796,2018-07-04 23:56:00+00:00
136798,13204976561503541646,136798,136798,asset__001,run__001,NORMAL,0,1,0.5574288268888621,136798,2018-07-04 23:58:00+00:00
136804,14784764103958074807,136804,136804,asset__001,run__001,NORMAL,0,1,0.5529770443988407,136804,2018-07-05 00:04:00+00:00
141130,16302089709266634577,141130,141130,asset__001,run__001,NORMAL,0,1,0.5598357303361696,141130,2018-07-08 00:10:00+00:00
141131,17336700811908163208,141131,141131,asset__001,run__001,BROKEN,1,1,0.5595819457224851,141131,2018-07-08 00:11:00+00:00
141132,17989445158536415182,141132,141132,asset__001,run__001,RECOVERING,1,1,0.5762945602860444,141132,2018-07-08 00:12:00+00:00
141133,13085571004466302011,141133,141133,asset__001,run__001,RECOVERING,1,1,0.5771450835593624,141133,2018-07-08 00:13:00+00:00
141134,6791950274084924519,141134,141134,asset__001,run__001,RECOVERING,1,1,0.57036037442262,141134,2018-07-08 00:14:00+00:00
141135,3532306191417654788,141135,141135,asset__001,run__001,RECOVERING,1,1,0.5704792327474939,141135,2018-07-08 00:15:00+00:00
141136,13927626898996316911,141136,141136,asset__001,run__001,RECOVERING,1,1,0.5650144716068863,141136,2018-07-08 00:16:00+00:00
141137,16572575309288796540,141137,141137,asset__001,run__001,RECOVERING,1,1,0.5623897322813187,141137,2018-07-08 00:17:00+00:00
141138,14162961630607644729,141138,141138,asset__001,run__001,RECOVERING,1,1,0.5655759356973015,141138,2018-07-08 00:18:00+00:00
141187,1829875182840920068,141187,141187,asset__001,run__001,NORMAL,0,1,0.5568890622118193,141187,2018-07-08 01:07:00+00:00
141188,8058450455516945759,141188,141188,asset__001,run__001,NORMAL,0,1,0.5583140801757582,141188,2018-07-08 01:08:00+00:00
141189,15127057174148713247,141189,141189,asset__001,run__001,NORMAL,0,1,0.5671030858854514,141189,2018-07-08 01:09:00+00:00
141190,1866423449784720324,141190,141190,asset__001,run__001,NORMAL,0,1,0.5615193039414546,141190,2018-07-08 01:10:00+00:00
141191,12190944807913743586,141191,141191,asset__001,run__001,NORMAL,0,1,0.5646074414665052,141191,2018-07-08 01:11:00+00:00
141192,14816808951138306657,141192,141192,asset__001,run__001,NORMAL,0,1,0.5720097670709409,141192,2018-07-08 01:12:00+00:00
141193,18023640669694411590,141193,141193,asset__001,run__001,NORMAL,0,1,0.571541645071641,141193,2018-07-08 01:13:00+00:00
141194,6131500404220933606,141194,141194,asset__001,run__001,NORMAL,0,1,0.575141813416421,141194,2018-07-08 01:14:00+00:00
141195,4907181500047152163,141195,141195,asset__001,run__001,NORMAL,0,1,0.579807493659346,141195,2018-07-08 01:15:00+00:00
141196,2534556630503564800,141196,141196,asset__001,run__001,NORMAL,0,1,0.585505524749033,141196,2018-07-08 01:16:00+00:00
141197,1863473761942393876,141197,141197,asset__001,run__001,NORMAL,0,1,0.5871253226319086,141197,2018-07-08 01:17:00+00:00
141198,14097827301013538756,141198,141198,asset__001,run__001,NORMAL,0,1,0.596376386124621,141198,2018-07-08 01:18:00+00:00
141199,17353559754890856507,141199,141199,asset__001,run__001,NORMAL,0,1,0.5962543209752857,141199,2018-07-08 01:19:00+00:00
141200,13749055705266133372,141200,141200,asset__001,run__001,NORMAL,0,1,0.6119997208914125,141200,2018-07-08 01:20:00+00:00
141201,1061955254315251135,141201,141201,asset__001,run__001,NORMAL,0,1,0.6102564375125265,141201,2018-07-08 01:21:00+00:00
141202,2386122568632006149,141202,141202,asset__001,run__001,NORMAL,0,1,0.6187008376502459,141202,2018-07-08 01:22:00+00:00
141203,740284804649547045,141203,141203,asset__001,run__001,NORMAL,0,1,0.6029123588735256,141203,2018-07-08 01:23:00+00:00
141204,3046341819156387885,141204,141204,asset__001,run__001,NORMAL,0,1,0.606025886892233,141204,2018-07-08 01:24:00+00:00
141205,10648796626231641679,141205,141205,asset__001,run__001,NORMAL,0,1,0.6087284347543044,141205,2018-07-08 01:25:00+00:00
141206,14813185192764967226,141206,141206,asset__001,run__001,NORMAL,0,1,0.6151184017825515,141206,2018-07-08 01:26:00+00:00
141207,12819176192758029636,141207,141207,asset__001,run__001,NORMAL,0,1,0.6051989857295621,141207,2018-07-08 01:27:00+00:00
141208,17307135344019948571,141208,141208,asset__001,run__001,NORMAL,0,1,0.6036241093891237,141208,2018-07-08 01:28:00+00:00
141209,17403479207167757274,141209,141209,asset__001,run__001,NORMAL,0,1,0.6059040552477828,141209,2018-07-08 01:29:00+00:00
141210,13880180553233985501,141210,141210,asset__001,run__001,NORMAL,0,1,0.6078152026884134,141210,2018-07-08 01:30:00+00:00
141211,6474655807738470093,141211,141211,asset__001,run__001,NORMAL,0,1,0.6027878353358894,141211,2018-07-08 01:31:00+00:00
141212,11677253598609397729,141212,141212,asset__001,run__001,NORMAL,0,1,0.599473259756205,141212,2018-07-08 01:32:00+00:00
141213,15945656708608370424,141213,141213,asset__001,run__001,NORMAL,0,1,0.6006583098041582,141213,2018-07-08 01:33:00+00:00
141214,11508308691640693788,141214,141214,asset__001,run__001,NORMAL,0,1,0.5947721564668879,141214,2018-07-08 01:34:00+00:00
141215,2914231354509420564,141215,141215,asset__001,run__001,NORMAL,0,1,0.5952116137077327,141215,2018-07-08 01:35:00+00:00
141216,17352858627912855794,141216,141216,asset__001,run__001,NORMAL,0,1,0.5849906982906203,141216,2018-07-08 01:36:00+00:00
141217,16456291673600843446,141217,141217,asset__001,run__001,NORMAL,0,1,0.5814179793870609,141217,2018-07-08 01:37:00+00:00
141218,5484437344832498742,141218,141218,asset__001,run__001,NORMAL,0,1,0.5817588967921855,141218,2018-07-08 01:38:00+00:00
141219,3986488794089646863,141219,141219,asset__001,run__001,NORMAL,0,1,0.5794969858397444,141219,2018-07-08 01:39:00+00:00
141220,436845464742465903,141220,141220,asset__001,run__001,NORMAL,0,1,0.5737629915072334,141220,2018-07-08 01:40:00+00:00
141221,18082485977193310930,141221,141221,asset__001,run__001,NORMAL,0,1,0.5799138782053829,141221,2018-07-08 01:41:00+00:00
141222,9764471248188400512,141222,141222,asset__001,run__001,NORMAL,0,1,0.5779886767845456,141222,2018-07-08 01:42:00+00:00
141223,12750342883529931247,141223,141223,asset__001,run__001,NORMAL,0,1,0.5742007243020442,141223,2018-07-08 01:43:00+00:00
141224,6724780587706550189,141224,141224,asset__001,run__001,NORMAL,0,1,0.5765576639045848,141224,2018-07-08 01:44:00+00:00
141225,16062145426748643825,141225,141225,asset__001,run__001,NORMAL,0,1,0.5743111556380864,141225,2018-07-08 01:45:00+00:00
141226,16243475482033196382,141226,141226,asset__001,run__001,NORMAL,0,1,0.5730469698647899,141226,2018-07-08 01:46:00+00:00
141227,12017007784402581706,141227,141227,asset__001,run__001,NORMAL,0,1,0.5728175401878725,141227,2018-07-08 01:47:00+00:00
141228,11962193176040865090,141228,141228,asset__001,run__001,NORMAL,0,1,0.5779632951347459,141228,2018-07-08 01:48:00+00:00
141229,8957208967400317334,141229,141229,asset__001,run__001,NORMAL,0,1,0.564566395706082,141229,2018-07-08 01:49:00+00:00
141230,17234542564494311033,141230,141230,asset__001,run__001,NORMAL,0,1,0.5598130628326444,141230,2018-07-08 01:50:00+00:00
141231,13069486066257353582,141231,141231,asset__001,run__001,NORMAL,0,1,0.5614789361698724,141231,2018-07-08 01:51:00+00:00
141232,15217046358686996388,141232,141232,asset__001,run__001,NORMAL,0,1,0.5604461322944634,141232,2018-07-08 01:52:00+00:00
141233,8328998509207908304,141233,141233,asset__001,run__001,NORMAL,0,1,0.5580651604028054,141233,2018-07-08 01:53:00+00:00
141234,14316166451006712450,141234,141234,asset__001,run__001,NORMAL,0,1,0.5593571818670987,141234,2018-07-08 01:54:00+00:00
141235,16322742210515453125,141235,141235,asset__001,run__001,NORMAL,0,1,0.5556040880775992,141235,2018-07-08 01:55:00+00:00
141236,1436188072090937610,141236,141236,asset__001,run__001,NORMAL,0,1,0.5529726968791976,141236,2018-07-08 01:56:00+00:00
141245,5248296155247258091,141245,141245,asset__001,run__001,NORMAL,0,1,0.5531372096885666,141245,2018-07-08 02:05:00+00:00
141246,125175004894589209,141246,141246,asset__001,run__001,NORMAL,0,1,0.5537005819787266,141246,2018-07-08 02:06:00+00:00
141247,4614053346794541008,141247,141247,asset__001,run__001,NORMAL,0,1,0.5563138572526146,141247,2018-07-08 02:07:00+00:00
141249,8104673086410251998,141249,141249,asset__001,run__001,NORMAL,0,1,0.5546668124940616,141249,2018-07-08 02:09:00+00:00
141279,12683278182064412505,141279,141279,asset__001,run__001,NORMAL,0,1,0.5575106113491696,141279,2018-07-08 02:39:00+00:00
141281,4710611448533532614,141281,141281,asset__001,run__001,NORMAL,0,1,0.558936425622573,141281,2018-07-08 02:41:00+00:00
141283,7357063683888266530,141283,141283,asset__001,run__001,NORMAL,0,1,0.555320781042362,141283,2018-07-08 02:43:00+00:00
141284,15302853563045457946,141284,141284,asset__001,run__001,NORMAL,0,1,0.557692925546755,141284,2018-07-08 02:44:00+00:00
141287,6029196141385872775,141287,141287,asset__001,run__001,NORMAL,0,1,0.5549194886917702,141287,2018-07-08 02:47:00+00:00
141288,119250906286932399,141288,141288,asset__001,run__001,NORMAL,0,1,0.5535795682301571,141288,2018-07-08 02:48:00+00:00
141289,4564565776103498460,141289,141289,asset__001,run__001,NORMAL,0,1,0.553236123146916,141289,2018-07-08 02:49:00+00:00
141290,7322425176576321259,141290,141290,asset__001,run__001,NORMAL,0,1,0.5572967003093292,141290,2018-07-08 02:50:00+00:00
141299,4903889122630083024,141299,141299,asset__001,run__001,NORMAL,0,1,0.5550368684506601,141299,2018-07-08 02:59:00+00:00
141300,6410336549113200233,141300,141300,asset__001,run__001,NORMAL,0,1,0.567877545448205,141300,2018-07-08 03:00:00+00:00
141301,9233323655521618437,141301,141301,asset__001,run__001,NORMAL,0,1,0.567877545448205,141301,2018-07-08 03:01:00+00:00
141302,16357636748257418273,141302,141302,asset__001,run__001,NORMAL,0,1,0.5685102262906694,141302,2018-07-08 03:02:00+00:00
141303,13501065830492054127,141303,141303,asset__001,run__001,NORMAL,0,1,0.5689144885753915,141303,2018-07-08 03:03:00+00:00
141304,16356500022093560299,141304,141304,asset__001,run__001,NORMAL,0,1,0.5664077852505699,141304,2018-07-08 03:04:00+00:00
141305,11143636482246423270,141305,141305,asset__001,run__001,NORMAL,0,1,0.5597444289660682,141305,2018-07-08 03:05:00+00:00
141306,1747391996403637839,141306,141306,asset__001,run__001,NORMAL,0,1,0.5631615103296745,141306,2018-07-08 03:06:00+00:00
141307,10722291540576023286,141307,141307,asset__001,run__001,NORMAL,0,1,0.5544383550076601,141307,2018-07-08 03:07:00+00:00
141308,5615218784067259848,141308,141308,asset__001,run__001,NORMAL,0,1,0.554867023475962,141308,2018-07-08 03:08:00+00:00
141309,7448608084174670594,141309,141309,asset__001,run__001,NORMAL,0,1,0.5530580377558885,141309,2018-07-08 03:09:00+00:00
155007,15956099226061035234,155007,155007,asset__001,run__001,NORMAL,0,1,0.6247285063016668,155007,2018-07-17 15:27:00+00:00
155008,1306524155128594731,155008,155008,asset__001,run__001,NORMAL,0,1,0.5813821207086411,155008,2018-07-17 15:28:00+00:00
155011,17175505074633429813,155011,155011,asset__001,run__001,NORMAL,0,1,0.5746126699128359,155011,2018-07-17 15:31:00+00:00
155012,13338026826953076869,155012,155012,asset__001,run__001,NORMAL,0,1,0.5990107682922047,155012,2018-07-17 15:32:00+00:00
155013,15374345955699521903,155013,155013,asset__001,run__001,NORMAL,0,1,0.5991877467452009,155013,2018-07-17 15:33:00+00:00
155014,14707349042513827038,155014,155014,asset__001,run__001,NORMAL,0,1,0.5893256103128232,155014,2018-07-17 15:34:00+00:00
155015,14017436387351828963,155015,155015,asset__001,run__001,NORMAL,0,1,0.5853363186601088,155015,2018-07-17 15:35:00+00:00
155016,18378023787695895864,155016,155016,asset__001,run__001,NORMAL,0,1,0.5887902135563775,155016,2018-07-17 15:36:00+00:00
155017,5277942303915689917,155017,155017,asset__001,run__001,NORMAL,0,1,0.5850000927620503,155017,2018-07-17 15:37:00+00:00
155018,8385824106671161675,155018,155018,asset__001,run__001,NORMAL,0,1,0.5877719552693863,155018,2018-07-17 15:38:00+00:00
155019,14386838359566026734,155019,155019,asset__001,run__001,NORMAL,0,1,0.5862043350611064,155019,2018-07-17 15:39:00+00:00
155020,7805023240490073056,155020,155020,asset__001,run__001,NORMAL,0,1,0.5811910778968173,155020,2018-07-17 15:40:00+00:00
155021,15291159798546355505,155021,155021,asset__001,run__001,NORMAL,0,1,0.5766429910141248,155021,2018-07-17 15:41:00+00:00
155022,5136838618353546714,155022,155022,asset__001,run__001,NORMAL,0,1,0.583536997299214,155022,2018-07-17 15:42:00+00:00
155023,6686317701640774871,155023,155023,asset__001,run__001,NORMAL,0,1,0.5844650377231022,155023,2018-07-17 15:43:00+00:00
155024,9333872549801123020,155024,155024,asset__001,run__001,NORMAL,0,1,0.5875403240686253,155024,2018-07-17 15:44:00+00:00
155025,13272302343584622396,155025,155025,asset__001,run__001,NORMAL,0,1,0.584850256080734,155025,2018-07-17 15:45:00+00:00
155026,9455245714020177978,155026,155026,asset__001,run__001,NORMAL,0,1,0.5919073440740816,155026,2018-07-17 15:46:00+00:00
155027,7863369989562996550,155027,155027,asset__001,run__001,NORMAL,0,1,0.6008086108516516,155027,2018-07-17 15:47:00+00:00
155028,14731541484363763209,155028,155028,asset__001,run__001,NORMAL,0,1,0.602953425302094,155028,2018-07-17 15:48:00+00:00
155029,902498280897587308,155029,155029,asset__001,run__001,NORMAL,0,1,0.610171603949106,155029,2018-07-17 15:49:00+00:00
155030,11308619090452691733,155030,155030,asset__001,run__001,NORMAL,0,1,0.6101406057753345,155030,2018-07-17 15:50:00+00:00
155031,6253381295462316413,155031,155031,asset__001,run__001,NORMAL,0,1,0.6194385872247478,155031,2018-07-17 15:51:00+00:00
155032,15588169399002824111,155032,155032,asset__001,run__001,NORMAL,0,1,0.6030340951363183,155032,2018-07-17 15:52:00+00:00
155033,12821961343062015465,155033,155033,asset__001,run__001,NORMAL,0,1,0.6038922651201925,155033,2018-07-17 15:53:00+00:00
155034,3855748379034143849,155034,155034,asset__001,run__001,NORMAL,0,1,0.609068945596635,155034,2018-07-17 15:54:00+00:00
155035,16683494562356260974,155035,155035,asset__001,run__001,NORMAL,0,1,0.6138212190100685,155035,2018-07-17 15:55:00+00:00
155036,14564761210643522539,155036,155036,asset__001,run__001,NORMAL,0,1,0.6161878267585253,155036,2018-07-17 15:56:00+00:00
155037,7469986848930670481,155037,155037,asset__001,run__001,NORMAL,0,1,0.6217140028695055,155037,2018-07-17 15:57:00+00:00
155038,14773123149034448811,155038,155038,asset__001,run__001,NORMAL,0,1,0.6271532221438925,155038,2018-07-17 15:58:00+00:00
155039,9558346267467381202,155039,155039,asset__001,run__001,NORMAL,0,1,0.6303519489214943,155039,2018-07-17 15:59:00+00:00
155040,8621440157420552732,155040,155040,asset__001,run__001,NORMAL,0,1,0.6282476199749393,155040,2018-07-17 16:00:00+00:00
155041,9901290934298105754,155041,155041,asset__001,run__001,NORMAL,0,1,0.6282476199749393,155041,2018-07-17 16:01:00+00:00
155042,2259374143837588696,155042,155042,asset__001,run__001,NORMAL,0,1,0.6243955550588445,155042,2018-07-17 16:02:00+00:00
155043,6904138513540908866,155043,155043,asset__001,run__001,NORMAL,0,1,0.626979988840637,155043,2018-07-17 16:03:00+00:00
155044,2765037245439385728,155044,155044,asset__001,run__001,NORMAL,0,1,0.6280929250707941,155044,2018-07-17 16:04:00+00:00
155045,4393670332976310072,155045,155045,asset__001,run__001,NORMAL,0,1,0.6322067529334012,155045,2018-07-17 16:05:00+00:00
155046,2651754884556686037,155046,155046,asset__001,run__001,NORMAL,0,1,0.6344600181893939,155046,2018-07-17 16:06:00+00:00
155047,5431955656571905055,155047,155047,asset__001,run__001,NORMAL,0,1,0.6382489513432215,155047,2018-07-17 16:07:00+00:00
155048,9272324767740133299,155048,155048,asset__001,run__001,NORMAL,0,1,0.6398270316385385,155048,2018-07-17 16:08:00+00:00
155049,8204657817970086592,155049,155049,asset__001,run__001,NORMAL,0,1,0.6378916015581388,155049,2018-07-17 16:09:00+00:00
155050,14702116551733348862,155050,155050,asset__001,run__001,NORMAL,0,1,0.6362073615901502,155050,2018-07-17 16:10:00+00:00
155051,16989837025698468084,155051,155051,asset__001,run__001,NORMAL,0,1,0.6378663924673106,155051,2018-07-17 16:11:00+00:00
155052,18064547041170317874,155052,155052,asset__001,run__001,NORMAL,0,1,0.6453287843238658,155052,2018-07-17 16:12:00+00:00
155053,15837654633954561444,155053,155053,asset__001,run__001,NORMAL,0,1,0.6476726063596103,155053,2018-07-17 16:13:00+00:00
155054,5332123576681550496,155054,155054,asset__001,run__001,NORMAL,0,1,0.6474535402049352,155054,2018-07-17 16:14:00+00:00
155055,18328465043897785666,155055,155055,asset__001,run__001,NORMAL,0,1,0.6420133935655529,155055,2018-07-17 16:15:00+00:00
155056,16494980920841149248,155056,155056,asset__001,run__001,NORMAL,0,1,0.6371918300841276,155056,2018-07-17 16:16:00+00:00
155057,3022293602940833571,155057,155057,asset__001,run__001,NORMAL,0,1,0.6356006581994568,155057,2018-07-17 16:17:00+00:00
155058,13661059534920018503,155058,155058,asset__001,run__001,NORMAL,0,1,0.6403576298559003,155058,2018-07-17 16:18:00+00:00
155059,12236610309660338140,155059,155059,asset__001,run__001,NORMAL,0,1,0.6401410378891998,155059,2018-07-17 16:19:00+00:00
155060,17276910585034756478,155060,155060,asset__001,run__001,NORMAL,0,1,0.6273377941299145,155060,2018-07-17 16:20:00+00:00
155061,7298411582458434761,155061,155061,asset__001,run__001,NORMAL,0,1,0.6220166788689037,155061,2018-07-17 16:21:00+00:00
155062,10545013882708250937,155062,155062,asset__001,run__001,NORMAL,0,1,0.6235972781517376,155062,2018-07-17 16:22:00+00:00
155063,13506829244304671914,155063,155063,asset__001,run__001,NORMAL,0,1,0.6014932452073084,155063,2018-07-17 16:23:00+00:00
155064,11122599514322313713,155064,155064,asset__001,run__001,NORMAL,0,1,0.5985458412906015,155064,2018-07-17 16:24:00+00:00
155065,8741673483729671663,155065,155065,asset__001,run__001,NORMAL,0,1,0.6011839294589096,155065,2018-07-17 16:25:00+00:00
155066,11312591975269421680,155066,155066,asset__001,run__001,NORMAL,0,1,0.5958779080247391,155066,2018-07-17 16:26:00+00:00
155067,4350353532845430949,155067,155067,asset__001,run__001,NORMAL,0,1,0.5973646160261401,155067,2018-07-17 16:27:00+00:00
155068,6367469025513313848,155068,155068,asset__001,run__001,NORMAL,0,1,0.6037288234086685,155068,2018-07-17 16:28:00+00:00
155069,17510165536912560967,155069,155069,asset__001,run__001,NORMAL,0,1,0.5988386498667773,155069,2018-07-17 16:29:00+00:00
155070,12863965080421833391,155070,155070,asset__001,run__001,NORMAL,0,1,0.5841320300503279,155070,2018-07-17 16:30:00+00:00
155071,1387098828636103036,155071,155071,asset__001,run__001,NORMAL,0,1,0.583973020055191,155071,2018-07-17 16:31:00+00:00
155072,7953299765199536428,155072,155072,asset__001,run__001,NORMAL,0,1,0.5807991708674733,155072,2018-07-17 16:32:00+00:00
155073,11249247412749435747,155073,155073,asset__001,run__001,NORMAL,0,1,0.5823131197343264,155073,2018-07-17 16:33:00+00:00
155074,2300654427177706543,155074,155074,asset__001,run__001,NORMAL,0,1,0.578597792193997,155074,2018-07-17 16:34:00+00:00
