meta__row_id,meta__record_id,time_index,event_step,meta__asset_id,meta__run_id,machine_status,anomaly_flag,cascade_final_flag,stage2_score,stage2_model_decision,stage2_model_pred,stage1_flag,stage2_raw_flag,stage2_flag,stage3_profile_breach_count,stage3_secondary_breach_count,stage3_persistence_flag,stage3_drift_flag,stage3_rule_evidence_count,plot_order_index,event_time
133217,2209546082541707256,133217,133217,asset__001,run__001,RECOVERING,1,1,0.7157498024927692,-0.2157498024927692,-1.0,1,1,1,2,7,1,0,3,133217,2018-07-02 12:17:00+00:00
133218,2333780505176330899,133218,133218,asset__001,run__001,RECOVERING,1,1,0.7138979959357263,-0.2138979959357263,-1.0,1,1,1,2,7,1,0,3,133218,2018-07-02 12:18:00+00:00
133219,6850726365699050605,133219,133219,asset__001,run__001,RECOVERING,1,1,0.713781534444767,-0.213781534444767,-1.0,1,1,1,2,7,1,0,3,133219,2018-07-02 12:19:00+00:00
133220,6618600070785138546,133220,133220,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133220,2018-07-02 12:20:00+00:00
133221,6264598415416204110,133221,133221,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133221,2018-07-02 12:21:00+00:00
133222,6268715314038638381,133222,133222,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133222,2018-07-02 12:22:00+00:00
133223,12382008630552655812,133223,133223,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133223,2018-07-02 12:23:00+00:00
133224,2380456648841112310,133224,133224,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133224,2018-07-02 12:24:00+00:00
133225,14471053304904539660,133225,133225,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,6,1,0,3,133225,2018-07-02 12:25:00+00:00
133226,8224872091181708898,133226,133226,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133226,2018-07-02 12:26:00+00:00
133227,14478750189488441650,133227,133227,asset__001,run__001,RECOVERING,1,1,0.7163171536231111,-0.2163171536231111,-1.0,1,1,1,2,7,1,0,3,133227,2018-07-02 12:27:00+00:00
133228,8741413713131122578,133228,133228,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,6,1,0,3,133228,2018-07-02 12:28:00+00:00
133229,5113162925967850938,133229,133229,asset__001,run__001,RECOVERING,1,1,0.7158326671566569,-0.2158326671566569,-1.0,1,1,1,2,6,1,0,3,133229,2018-07-02 12:29:00+00:00
133230,14195322589710647706,133230,133230,asset__001,run__001,RECOVERING,1,1,0.7123341993578766,-0.2123341993578765,-1.0,1,1,1,2,6,1,0,3,133230,2018-07-02 12:30:00+00:00
133231,15943927539568085292,133231,133231,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133231,2018-07-02 12:31:00+00:00
133232,9722052762657327683,133232,133232,asset__001,run__001,RECOVERING,1,1,0.7157158900538088,-0.2157158900538087,-1.0,1,1,1,2,7,1,0,3,133232,2018-07-02 12:32:00+00:00
133233,10684293804275011182,133233,133233,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133233,2018-07-02 12:33:00+00:00
133234,516849633240952434,133234,133234,asset__001,run__001,RECOVERING,1,1,0.7211800898868399,-0.2211800898868399,-1.0,1,1,1,2,7,1,0,3,133234,2018-07-02 12:34:00+00:00
133235,4602066031489587694,133235,133235,asset__001,run__001,RECOVERING,1,1,0.7216681955705526,-0.2216681955705526,-1.0,1,1,1,2,7,1,0,3,133235,2018-07-02 12:35:00+00:00
133236,16211452547875126647,133236,133236,asset__001,run__001,RECOVERING,1,1,0.7176554877872846,-0.2176554877872846,-1.0,1,1,1,2,7,1,0,3,133236,2018-07-02 12:36:00+00:00
133237,13827648243427770975,133237,133237,asset__001,run__001,RECOVERING,1,1,0.7206923143370585,-0.2206923143370585,-1.0,1,1,1,2,7,1,0,3,133237,2018-07-02 12:37:00+00:00
133238,9981492762710813000,133238,133238,asset__001,run__001,RECOVERING,1,1,0.7223882971525124,-0.2223882971525124,-1.0,1,1,1,2,7,1,0,3,133238,2018-07-02 12:38:00+00:00
133239,9339202405077290979,133239,133239,asset__001,run__001,RECOVERING,1,1,0.7228772205693292,-0.2228772205693292,-1.0,1,1,1,2,7,1,0,3,133239,2018-07-02 12:39:00+00:00
133240,14135044266166737298,133240,133240,asset__001,run__001,RECOVERING,1,1,0.7187445090137389,-0.2187445090137388,-1.0,1,1,1,2,7,1,0,3,133240,2018-07-02 12:40:00+00:00
133241,9740588363309841918,133241,133241,asset__001,run__001,RECOVERING,1,1,0.7197177527462861,-0.2197177527462861,-1.0,1,1,1,2,7,1,0,3,133241,2018-07-02 12:41:00+00:00
133242,9874483281001647406,133242,133242,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133242,2018-07-02 12:42:00+00:00
133243,250733102813199792,133243,133243,asset__001,run__001,RECOVERING,1,1,0.7218997044227069,-0.2218997044227069,-1.0,1,1,1,2,7,1,0,3,133243,2018-07-02 12:43:00+00:00
133244,17184660888705677678,133244,133244,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133244,2018-07-02 12:44:00+00:00
133245,10123673576597935841,133245,133245,asset__001,run__001,RECOVERING,1,1,0.7214114421562497,-0.2214114421562497,-1.0,1,1,1,2,7,1,0,3,133245,2018-07-02 12:45:00+00:00
133246,10037216860065547711,133246,133246,asset__001,run__001,RECOVERING,1,1,0.7180028405088902,-0.2180028405088901,-1.0,1,1,1,2,7,1,0,3,133246,2018-07-02 12:46:00+00:00
133247,15685264319935783518,133247,133247,asset__001,run__001,RECOVERING,1,1,0.7201214979087491,-0.2201214979087491,-1.0,1,1,1,2,7,1,0,3,133247,2018-07-02 12:47:00+00:00
133248,2143329023617443271,133248,133248,asset__001,run__001,RECOVERING,1,1,0.7172040774714471,-0.2172040774714471,-1.0,1,1,1,2,7,1,0,3,133248,2018-07-02 12:48:00+00:00
133249,6033690492374014012,133249,133249,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133249,2018-07-02 12:49:00+00:00
133250,5238837199632381414,133250,133250,asset__001,run__001,RECOVERING,1,1,0.7214114421562497,-0.2214114421562497,-1.0,1,1,1,2,7,1,0,3,133250,2018-07-02 12:50:00+00:00
133251,6243888595949637968,133251,133251,asset__001,run__001,RECOVERING,1,1,0.7184887957817669,-0.2184887957817669,-1.0,1,1,1,2,7,1,0,3,133251,2018-07-02 12:51:00+00:00
133252,16768306406782934290,133252,133252,asset__001,run__001,RECOVERING,1,1,0.719948635902612,-0.219948635902612,-1.0,1,1,1,2,7,1,0,3,133252,2018-07-02 12:52:00+00:00
133253,1248576172352650066,133253,133253,asset__001,run__001,RECOVERING,1,1,0.716718991127412,-0.216718991127412,-1.0,1,1,1,2,7,1,0,3,133253,2018-07-02 12:53:00+00:00
133254,9112008335828090321,133254,133254,asset__001,run__001,RECOVERING,1,1,0.7175172139154982,-0.2175172139154981,-1.0,1,1,1,2,7,1,0,3,133254,2018-07-02 12:54:00+00:00
133255,12950370088447189201,133255,133255,asset__001,run__001,RECOVERING,1,1,0.7143811729871922,-0.2143811729871921,-1.0,1,1,1,2,7,1,0,3,133255,2018-07-02 12:55:00+00:00
133256,12956810451897362046,133256,133256,asset__001,run__001,RECOVERING,1,1,0.7157498024927692,-0.2157498024927692,-1.0,1,1,1,2,7,1,0,3,133256,2018-07-02 12:56:00+00:00
133257,1314130696022395341,133257,133257,asset__001,run__001,RECOVERING,1,1,0.718488795781767,-0.218488795781767,-1.0,1,1,1,2,7,1,0,3,133257,2018-07-02 12:57:00+00:00
133258,5223239656902535116,133258,133258,asset__001,run__001,RECOVERING,1,1,0.7163171536231111,-0.2163171536231111,-1.0,1,1,1,2,7,1,0,3,133258,2018-07-02 12:58:00+00:00
133259,8754760982007564589,133259,133259,asset__001,run__001,RECOVERING,1,1,0.7176894921293181,-0.2176894921293181,-1.0,1,1,1,2,7,1,0,3,133259,2018-07-02 12:59:00+00:00
133260,4551349387383799510,133260,133260,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133260,2018-07-02 13:00:00+00:00
133261,6188202454157380132,133261,133261,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133261,2018-07-02 13:01:00+00:00
133262,8078854770026939787,133262,133262,asset__001,run__001,RECOVERING,1,1,0.7176894921293181,-0.2176894921293181,-1.0,1,1,1,2,7,1,0,3,133262,2018-07-02 13:02:00+00:00
133263,5917298295118785831,133263,133263,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133263,2018-07-02 13:03:00+00:00
133264,3318161062439796304,133264,133264,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133264,2018-07-02 13:04:00+00:00
133265,17125355963294018788,133265,133265,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133265,2018-07-02 13:05:00+00:00
133266,3380943109856042631,133266,133266,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133266,2018-07-02 13:06:00+00:00
133267,4714157972895031190,133267,133267,asset__001,run__001,RECOVERING,1,1,0.7148646770602554,-0.2148646770602553,-1.0,1,1,1,2,7,1,0,3,133267,2018-07-02 13:07:00+00:00
133268,16879006795072904988,133268,133268,asset__001,run__001,RECOVERING,1,1,0.7206088871212663,-0.2206088871212662,-1.0,1,1,1,2,7,1,0,3,133268,2018-07-02 13:08:00+00:00
133269,6561432062187005749,133269,133269,asset__001,run__001,RECOVERING,1,1,0.714748057870121,-0.2147480578701209,-1.0,1,1,1,2,7,1,0,3,133269,2018-07-02 13:09:00+00:00
133270,341040925759307746,133270,133270,asset__001,run__001,RECOVERING,1,1,0.72092351012963,-0.2209235101296299,-1.0,1,1,1,2,7,1,0,3,133270,2018-07-02 13:10:00+00:00
133271,795174379419441828,133271,133271,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133271,2018-07-02 13:11:00+00:00
133272,16547029959613328765,133272,133272,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133272,2018-07-02 13:12:00+00:00
133273,13492154763165819560,133273,133273,asset__001,run__001,RECOVERING,1,1,0.7196344383455725,-0.2196344383455725,-1.0,1,1,1,2,7,1,0,3,133273,2018-07-02 13:13:00+00:00
133274,6064736760298923481,133274,133274,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133274,2018-07-02 13:14:00+00:00
133275,12618797541736953411,133275,133275,asset__001,run__001,RECOVERING,1,1,0.7196344383455725,-0.2196344383455725,-1.0,1,1,1,2,7,1,0,3,133275,2018-07-02 13:15:00+00:00
133276,15300369545194493924,133276,133276,asset__001,run__001,RECOVERING,1,1,0.7172871105014411,-0.2172871105014411,-1.0,1,1,1,2,7,1,0,3,133276,2018-07-02 13:16:00+00:00
133277,1905527544478609801,133277,133277,asset__001,run__001,RECOVERING,1,1,0.7162342328751551,-0.216234232875155,-1.0,1,1,1,2,7,1,0,3,133277,2018-07-02 13:17:00+00:00
133278,1295331552110148451,133278,133278,asset__001,run__001,RECOVERING,1,1,0.7148646770602554,-0.2148646770602553,-1.0,1,1,1,2,7,1,0,3,133278,2018-07-02 13:18:00+00:00
133279,13873068637417877336,133279,133279,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133279,2018-07-02 13:19:00+00:00
133280,512671975277570186,133280,133280,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133280,2018-07-02 13:20:00+00:00
133281,2655111676791882496,133281,133281,asset__001,run__001,RECOVERING,1,1,0.7196344383455725,-0.2196344383455725,-1.0,1,1,1,2,7,1,0,3,133281,2018-07-02 13:21:00+00:00
133282,3680153492388191157,133282,133282,asset__001,run__001,RECOVERING,1,1,0.7192309662591712,-0.2192309662591711,-1.0,1,1,1,2,7,1,0,3,133282,2018-07-02 13:22:00+00:00
133283,12797200942696889753,133283,133283,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133283,2018-07-02 13:23:00+00:00
133284,8903954753227999186,133284,133284,asset__001,run__001,RECOVERING,1,1,0.7187445090137389,-0.2187445090137388,-1.0,1,1,1,2,7,1,0,3,133284,2018-07-02 13:24:00+00:00
133285,10891092767470972383,133285,133285,asset__001,run__001,RECOVERING,1,1,0.7211800898868399,-0.2211800898868399,-1.0,1,1,1,2,7,1,0,3,133285,2018-07-02 13:25:00+00:00
133286,6961623771135361646,133286,133286,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133286,2018-07-02 13:26:00+00:00
133287,10665703266573444081,133287,133287,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133287,2018-07-02 13:27:00+00:00
133288,7131934986267448606,133288,133288,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133288,2018-07-02 13:28:00+00:00
133289,15935144084581823231,133289,133289,asset__001,run__001,RECOVERING,1,1,0.7210966062062356,-0.2210966062062356,-1.0,1,1,1,2,7,1,0,3,133289,2018-07-02 13:29:00+00:00
133290,18307830982579918599,133290,133290,asset__001,run__001,RECOVERING,1,1,0.7157498024927692,-0.2157498024927692,-1.0,1,1,1,2,7,1,0,3,133290,2018-07-02 13:30:00+00:00
133291,11189974278750632866,133291,133291,asset__001,run__001,RECOVERING,1,1,0.7158326671566569,-0.2158326671566569,-1.0,1,1,1,2,7,1,0,3,133291,2018-07-02 13:31:00+00:00
133292,5122316739878783318,133292,133292,asset__001,run__001,RECOVERING,1,1,0.7158326671566569,-0.2158326671566569,-1.0,1,1,1,2,7,1,0,3,133292,2018-07-02 13:32:00+00:00
133293,811546478698336269,133293,133293,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133293,2018-07-02 13:33:00+00:00
133294,1570357626419059142,133294,133294,asset__001,run__001,RECOVERING,1,1,0.7192309662591712,-0.2192309662591711,-1.0,1,1,1,2,7,1,0,3,133294,2018-07-02 13:34:00+00:00
133295,12053956695200276944,133295,133295,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133295,2018-07-02 13:35:00+00:00
133296,16087718899196630940,133296,133296,asset__001,run__001,RECOVERING,1,1,0.7201214979087491,-0.2201214979087491,-1.0,1,1,1,2,7,1,0,3,133296,2018-07-02 13:36:00+00:00
133297,3543711958789116365,133297,133297,asset__001,run__001,RECOVERING,1,1,0.7197177527462861,-0.2197177527462861,-1.0,1,1,1,2,7,1,0,3,133297,2018-07-02 13:37:00+00:00
133298,4928693760307398321,133298,133298,asset__001,run__001,RECOVERING,1,1,0.7187445090137389,-0.2187445090137388,-1.0,1,1,1,2,7,1,0,3,133298,2018-07-02 13:38:00+00:00
133299,4429522355437883381,133299,133299,asset__001,run__001,RECOVERING,1,1,0.714748057870121,-0.2147480578701209,-1.0,1,1,1,2,7,1,0,3,133299,2018-07-02 13:39:00+00:00
133300,6552086758931429069,133300,133300,asset__001,run__001,RECOVERING,1,1,0.7192309662591712,-0.2192309662591711,-1.0,1,1,1,2,7,1,0,3,133300,2018-07-02 13:40:00+00:00
133301,2653785741935176912,133301,133301,asset__001,run__001,RECOVERING,1,1,0.7163171536231111,-0.2163171536231111,-1.0,1,1,1,2,7,1,0,3,133301,2018-07-02 13:41:00+00:00
133302,15603428635983025004,133302,133302,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133302,2018-07-02 13:42:00+00:00
133303,7936325426019695589,133303,133303,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133303,2018-07-02 13:43:00+00:00
133304,6712002443357455642,133304,133304,asset__001,run__001,RECOVERING,1,1,0.7163171536231111,-0.2163171536231111,-1.0,1,1,1,2,7,1,0,3,133304,2018-07-02 13:44:00+00:00
133305,7102916415010549743,133305,133305,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133305,2018-07-02 13:45:00+00:00
133306,13226942959372604216,133306,133306,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133306,2018-07-02 13:46:00+00:00
133307,498846482352367187,133307,133307,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133307,2018-07-02 13:47:00+00:00
133308,6131333063755577892,133308,133308,asset__001,run__001,RECOVERING,1,1,0.7123341993578766,-0.2123341993578765,-1.0,1,1,1,2,7,1,0,3,133308,2018-07-02 13:48:00+00:00
133309,2349502744115994203,133309,133309,asset__001,run__001,RECOVERING,1,1,0.7181752353232326,-0.2181752353232325,-1.0,1,1,1,2,7,1,0,3,133309,2018-07-02 13:49:00+00:00
133310,8679972083564172368,133310,133310,asset__001,run__001,RECOVERING,1,1,0.7192309662591712,-0.2192309662591711,-1.0,1,1,1,2,7,1,0,3,133310,2018-07-02 13:50:00+00:00
133311,2783482226725774684,133311,133311,asset__001,run__001,RECOVERING,1,1,0.7197177527462861,-0.2197177527462861,-1.0,1,1,1,2,7,1,0,3,133311,2018-07-02 13:51:00+00:00
133312,12258743571156428500,133312,133312,asset__001,run__001,RECOVERING,1,1,0.7163171536231111,-0.2163171536231111,-1.0,1,1,1,2,7,1,0,3,133312,2018-07-02 13:52:00+00:00
133313,12196050269038581604,133313,133313,asset__001,run__001,RECOVERING,1,1,0.7163171536231111,-0.2163171536231111,-1.0,1,1,1,2,7,1,0,3,133313,2018-07-02 13:53:00+00:00
133314,7335843246022485473,133314,133314,asset__001,run__001,RECOVERING,1,1,0.7177725813573331,-0.2177725813573331,-1.0,1,1,1,2,7,1,0,3,133314,2018-07-02 13:54:00+00:00
133315,8428704877579990556,133315,133315,asset__001,run__001,RECOVERING,1,1,0.7192309662591712,-0.2192309662591711,-1.0,1,1,1,2,7,1,0,3,133315,2018-07-02 13:55:00+00:00
133316,2043795677956959579,133316,133316,asset__001,run__001,RECOVERING,1,1,0.7157158900538088,-0.2157158900538087,-1.0,1,1,1,2,7,1,0,3,133316,2018-07-02 13:56:00+00:00
133317,8813462223444161018,133317,133317,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133317,2018-07-02 13:57:00+00:00
133318,869139000558424465,133318,133318,asset__001,run__001,RECOVERING,1,1,0.7162002974837388,-0.2162002974837388,-1.0,1,1,1,2,7,1,0,3,133318,2018-07-02 13:58:00+00:00
133319,8192877882329766757,133319,133319,asset__001,run__001,RECOVERING,1,1,0.7182583807873044,-0.2182583807873044,-1.0,1,1,1,2,7,1,0,3,133319,2018-07-02 13:59:00+00:00
133320,9462689420627794113,133320,133320,asset__001,run__001,RECOVERING,1,1,0.7123341993578766,-0.2123341993578765,-1.0,1,1,1,2,7,1,0,3,133320,2018-07-02 14:00:00+00:00
133321,9079357660315891849,133321,133321,asset__001,run__001,RECOVERING,1,1,0.7123341993578766,-0.2123341993578765,-1.0,1,1,1,2,7,1,0,3,133321,2018-07-02 14:01:00+00:00
133322,17887272232573562898,133322,133322,asset__001,run__001,RECOVERING,1,1,0.7172040774714471,-0.2172040774714471,-1.0,1,1,1,2,7,1,0,3,133322,2018-07-02 14:02:00+00:00
133323,1402878580696187574,133323,133323,asset__001,run__001,RECOVERING,1,1,0.7172871105014411,-0.2172871105014411,-1.0,1,1,1,2,7,1,0,3,133323,2018-07-02 14:03:00+00:00
133324,18367138161955794936,133324,133324,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133324,2018-07-02 14:04:00+00:00
133325,8794115314859922313,133325,133325,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133325,2018-07-02 14:05:00+00:00
133326,12658904849639393038,133326,133326,asset__001,run__001,RECOVERING,1,1,0.7153485083762493,-0.2153485083762493,-1.0,1,1,1,2,7,1,0,3,133326,2018-07-02 14:06:00+00:00
133327,854243772272132411,133327,133327,asset__001,run__001,RECOVERING,1,1,0.7168019679973948,-0.2168019679973948,-1.0,1,1,1,2,7,1,0,3,133327,2018-07-02 14:07:00+00:00
133328,12822233550804041370,133328,133328,asset__001,run__001,RECOVERING,1,1,0.7093070274218605,-0.2093070274218604,-1.0,1,1,1,2,7,1,0,3,133328,2018-07-02 14:08:00+00:00
133329,9709918742103828468,133329,133329,asset__001,run__001,RECOVERING,1,1,0.7107482118393588,-0.2107482118393587,-1.0,1,1,1,2,7,1,0,3,133329,2018-07-02 14:09:00+00:00
133330,11558376761781714841,133330,133330,asset__001,run__001,RECOVERING,1,1,0.7083478616707645,-0.2083478616707644,-1.0,1,1,1,2,7,1,0,3,133330,2018-07-02 14:10:00+00:00
133331,3397276406320207327,133331,133331,asset__001,run__001,RECOVERING,1,1,0.7088272823067134,-0.2088272823067134,-1.0,1,1,1,2,7,1,0,3,133331,2018-07-02 14:11:00+00:00
133332,8789312082218001251,133332,133332,asset__001,run__001,RECOVERING,1,1,0.7097870972358182,-0.2097870972358182,-1.0,1,1,1,2,7,1,0,3,133332,2018-07-02 14:12:00+00:00
133333,17944938162059064866,133333,133333,asset__001,run__001,RECOVERING,1,1,0.71122925706891,-0.21122925706891,-1.0,1,1,1,2,7,1,0,3,133333,2018-07-02 14:13:00+00:00
133334,5402755698204416112,133334,133334,asset__001,run__001,RECOVERING,1,1,0.712192324484613,-0.212192324484613,-1.0,1,1,1,2,7,1,0,3,133334,2018-07-02 14:14:00+00:00
133335,7953514892833895438,133335,133335,asset__001,run__001,RECOVERING,1,1,0.7088272823067134,-0.2088272823067134,-1.0,1,1,1,2,7,1,0,3,133335,2018-07-02 14:15:00+00:00
133336,7459416406919491660,133336,133336,asset__001,run__001,RECOVERING,1,1,0.7107482118393588,-0.2107482118393587,-1.0,1,1,1,2,7,1,0,3,133336,2018-07-02 14:16:00+00:00
133337,7565919139033393919,133337,133337,asset__001,run__001,RECOVERING,1,1,0.7067962226854833,-0.2067962226854832,-1.0,1,1,1,2,7,1,0,3,133337,2018-07-02 14:17:00+00:00
133338,11127870825408463232,133338,133338,asset__001,run__001,RECOVERING,1,1,0.7088272823067134,-0.2088272823067134,-1.0,1,1,1,2,7,1,0,3,133338,2018-07-02 14:18:00+00:00
133339,577819683341145246,133339,133339,asset__001,run__001,RECOVERING,1,1,0.712192324484613,-0.212192324484613,-1.0,1,1,1,2,7,1,0,3,133339,2018-07-02 14:19:00+00:00
133340,18390585445149341275,133340,133340,asset__001,run__001,RECOVERING,1,1,0.7107482118393588,-0.2107482118393587,-1.0,1,1,1,2,7,1,0,3,133340,2018-07-02 14:20:00+00:00
133341,16964889480984831420,133341,133341,asset__001,run__001,RECOVERING,1,1,0.712674347111627,-0.212674347111627,-1.0,1,1,1,2,7,1,0,3,133341,2018-07-02 14:21:00+00:00
133342,15367246699285033093,133342,133342,asset__001,run__001,RECOVERING,1,1,0.71122925706891,-0.21122925706891,-1.0,1,1,1,2,7,1,0,3,133342,2018-07-02 14:22:00+00:00
133343,11040075400784239338,133343,133343,asset__001,run__001,RECOVERING,1,1,0.7107482118393588,-0.2107482118393587,-1.0,1,1,1,2,7,1,0,3,133343,2018-07-02 14:23:00+00:00
133344,12915216065990141998,133344,133344,asset__001,run__001,RECOVERING,1,1,0.712192324484613,-0.212192324484613,-1.0,1,1,1,2,7,1,0,3,133344,2018-07-02 14:24:00+00:00
133345,14250158123368119509,133345,133345,asset__001,run__001,RECOVERING,1,1,0.7107482118393588,-0.2107482118393587,-1.0,1,1,1,2,7,1,0,3,133345,2018-07-02 14:25:00+00:00
133346,7119509033269373001,133346,133346,asset__001,run__001,RECOVERING,1,1,0.7117106278772092,-0.2117106278772091,-1.0,1,1,1,2,7,1,0,3,133346,2018-07-02 14:26:00+00:00
133347,3473646482766751452,133347,133347,asset__001,run__001,RECOVERING,1,1,0.7097870972358182,-0.2097870972358182,-1.0,1,1,1,2,7,1,0,3,133347,2018-07-02 14:27:00+00:00
133348,11447511279652486019,133348,133348,asset__001,run__001,RECOVERING,1,1,0.712674347111627,-0.212674347111627,-1.0,1,1,1,2,7,1,0,3,133348,2018-07-02 14:28:00+00:00
133349,472459875739689728,133349,133349,asset__001,run__001,RECOVERING,1,1,0.7088272823067134,-0.2088272823067134,-1.0,1,1,1,2,7,1,0,3,133349,2018-07-02 14:29:00+00:00
133350,2683336952611149935,133350,133350,asset__001,run__001,RECOVERING,1,1,0.705856566085482,-0.2058565660854819,-1.0,1,1,1,2,7,1,0,3,133350,2018-07-02 14:30:00+00:00
133351,5047371063879202857,133351,133351,asset__001,run__001,RECOVERING,1,1,0.7053791547156767,-0.2053791547156767,-1.0,1,1,1,2,7,1,0,3,133351,2018-07-02 14:31:00+00:00
133352,16673839661982870507,133352,133352,asset__001,run__001,RECOVERING,1,1,0.7044253004599258,-0.2044253004599258,-1.0,1,1,1,2,7,1,0,3,133352,2018-07-02 14:32:00+00:00
133353,2874284271448938892,133353,133353,asset__001,run__001,RECOVERING,1,1,0.7092075052715349,-0.2092075052715348,-1.0,1,1,1,2,7,1,0,3,133353,2018-07-02 14:33:00+00:00
133354,3779160244926751968,133354,133354,asset__001,run__001,RECOVERING,1,1,0.7101678350562147,-0.2101678350562147,-1.0,1,1,1,2,7,1,0,3,133354,2018-07-02 14:34:00+00:00
133355,2155929104579260520,133355,133355,asset__001,run__001,RECOVERING,1,1,0.7087278274689388,-0.2087278274689388,-1.0,1,1,1,2,7,1,0,3,133355,2018-07-02 14:35:00+00:00
133356,10018133563583728191,133356,133356,asset__001,run__001,RECOVERING,1,1,0.7038340186955298,-0.2038340186955297,-1.0,1,1,1,2,7,1,0,3,133356,2018-07-02 14:36:00+00:00
133357,17070163241088140524,133357,133357,asset__001,run__001,RECOVERING,1,1,0.7082484741000136,-0.2082484741000135,-1.0,1,1,1,2,7,1,0,3,133357,2018-07-02 14:37:00+00:00
133358,7758278356903353040,133358,133358,asset__001,run__001,RECOVERING,1,1,0.7072907397855913,-0.2072907397855913,-1.0,1,1,1,2,7,1,0,3,133358,2018-07-02 14:38:00+00:00
